  0.000000e+00  0.000000e+00  0.000000e+00  2.632981e-04  0.000000e+00  3.307637e-04  1.000000e+00  2.961241e-01  0.000000e+00  4.421986e-01  0.000000e+00 -5.387198e-12  0.000000e+00  3.094902e+00
  4.194261e-02  1.752731e+02  1.780250e+01  2.312994e+00  1.122895e+00  1.503511e+00  1.437906e-02  6.888472e-02  6.406886e-02  6.423360e-02 -9.474648e-01  1.960193e-02 -2.135494e-03  2.921966e+00
  4.299708e-02  1.796796e+02  1.786516e+01  2.311779e+00  1.122497e+00  1.500231e+00  1.406147e-02  6.796173e-02  6.323741e-02  6.340320e-02 -9.470143e-01  1.948468e-02 -2.151046e-03  2.910311e+00
  4.406019e-02  1.841223e+02  1.792695e+01  2.310552e+00  1.122084e+00  1.497006e+00  1.375586e-02  6.706667e-02  6.243038e-02  6.259842e-02 -9.465455e-01  1.935673e-02 -2.165668e-03  2.898812e+00
  4.513185e-02  1.886006e+02  1.798789e+01  2.309314e+00  1.121658e+00  1.493832e+00  1.346092e-02  6.619794e-02  6.164670e-02  6.181663e-02 -9.460584e-01  1.921927e-02 -2.180215e-03  2.887503e+00
  4.621196e-02  1.931142e+02  1.804801e+01  2.308065e+00  1.121217e+00  1.490704e+00  1.317556e-02  6.535465e-02  6.088535e-02  6.105498e-02 -9.455495e-01  1.907161e-02 -2.194817e-03  2.876421e+00
  4.730043e-02  1.976628e+02  1.810731e+01  2.306800e+00  1.120764e+00  1.487619e+00  1.289970e-02  6.453482e-02  6.014540e-02  6.031322e-02 -9.450384e-01  1.891289e-02 -2.209333e-03  2.865558e+00
  4.839717e-02  2.022460e+02  1.816582e+01  2.305517e+00  1.120300e+00  1.484570e+00  1.263362e-02  6.373701e-02  5.942604e-02  5.959250e-02 -9.445125e-01  1.874299e-02 -2.223758e-03  2.854858e+00
  4.950209e-02  2.068633e+02  1.822356e+01  2.304213e+00  1.119827e+00  1.481554e+00  1.237688e-02  6.296155e-02  5.872660e-02  5.889271e-02 -9.439564e-01  1.856122e-02 -2.238257e-03  2.844288e+00
  5.061510e-02  2.115144e+02  1.828055e+01  2.302885e+00  1.119347e+00  1.478567e+00  1.212829e-02  6.220851e-02  5.804634e-02  5.821263e-02 -9.433607e-01  1.836745e-02 -2.252473e-03  2.833847e+00
  5.173611e-02  2.161990e+02  1.833680e+01  2.301535e+00  1.118862e+00  1.475606e+00  1.188720e-02  6.147621e-02  5.738451e-02  5.755084e-02 -9.427565e-01  1.816417e-02 -2.265640e-03  2.823552e+00
  5.286505e-02  2.209167e+02  1.839233e+01  2.300163e+00  1.118372e+00  1.472669e+00  1.165370e-02  6.076401e-02  5.674026e-02  5.690780e-02 -9.421396e-01  1.795518e-02 -2.277814e-03  2.813410e+00
  5.400183e-02  2.256672e+02  1.844716e+01  2.298766e+00  1.117877e+00  1.469758e+00  1.142791e-02  6.006936e-02  5.611279e-02  5.628288e-02 -9.415025e-01  1.774379e-02 -2.289169e-03  2.803426e+00
  5.514637e-02  2.304500e+02  1.850129e+01  2.297343e+00  1.117376e+00  1.466871e+00  1.120943e-02  5.939177e-02  5.550123e-02  5.567476e-02 -9.408312e-01  1.753204e-02 -2.300095e-03  2.793599e+00
  5.629859e-02  2.352650e+02  1.855476e+01  2.295893e+00  1.116868e+00  1.464008e+00  1.099758e-02  5.873186e-02  5.490485e-02  5.508185e-02 -9.400926e-01  1.732111e-02 -2.310734e-03  2.783908e+00
  5.745841e-02  2.401118e+02  1.860756e+01  2.294415e+00  1.116352e+00  1.461172e+00  1.079173e-02  5.808858e-02  5.432309e-02  5.450239e-02 -9.393675e-01  1.711077e-02 -2.321293e-03  2.774322e+00
  5.862577e-02  2.449901e+02  1.865972e+01  2.292907e+00  1.115827e+00  1.458366e+00  1.059158e-02  5.745965e-02  5.375540e-02  5.393507e-02 -9.385837e-01  1.690016e-02 -2.331421e-03  2.764799e+00
  5.980059e-02  2.498995e+02  1.871124e+01  2.291369e+00  1.115292e+00  1.455588e+00  1.039748e-02  5.684528e-02  5.320120e-02  5.338198e-02 -9.378310e-01  1.668908e-02 -2.341326e-03  2.755309e+00
  6.098279e-02  2.548398e+02  1.876214e+01  2.289803e+00  1.114747e+00  1.452835e+00  1.020898e-02  5.624554e-02  5.265977e-02  5.284180e-02 -9.369753e-01  1.647476e-02 -2.351647e-03  2.745872e+00
  6.217231e-02  2.598106e+02  1.881243e+01  2.288210e+00  1.114193e+00  1.450103e+00  1.002563e-02  5.565958e-02  5.213053e-02  5.231287e-02 -9.361313e-01  1.625390e-02 -2.362488e-03  2.736511e+00
  6.336907e-02  2.648117e+02  1.886212e+01  2.286588e+00  1.113630e+00  1.447389e+00  9.847329e-03  5.508660e-02  5.161300e-02  5.179482e-02 -9.352069e-01  1.602546e-02 -2.373189e-03  2.727237e+00
  6.457301e-02  2.698428e+02  1.891123e+01  2.284934e+00  1.113059e+00  1.444695e+00  9.674166e-03  5.452631e-02  5.110682e-02  5.128874e-02 -9.343198e-01  1.579017e-02 -2.383561e-03  2.718055e+00
  6.578405e-02  2.749037e+02  1.895977e+01  2.283246e+00  1.112484e+00  1.442018e+00  9.506116e-03  5.397865e-02  5.061173e-02  5.079520e-02 -9.333466e-01  1.554960e-02 -2.393311e-03  2.708963e+00
  6.700215e-02  2.799939e+02  1.900774e+01  2.281524e+00  1.111905e+00  1.439359e+00  9.342474e-03  5.344362e-02  5.012748e-02  5.031225e-02 -9.323605e-01  1.530641e-02 -2.402659e-03  2.699946e+00
  6.822722e-02  2.851134e+02  1.905516e+01  2.279770e+00  1.111322e+00  1.436718e+00  9.182797e-03  5.292165e-02  4.965376e-02  4.983967e-02 -9.313105e-01  1.506248e-02 -2.411569e-03  2.690972e+00
  6.945922e-02  2.902617e+02  1.910203e+01  2.277984e+00  1.110735e+00  1.434097e+00  9.027332e-03  5.241166e-02  4.919006e-02  4.937789e-02 -9.302694e-01  1.482012e-02 -2.419941e-03  2.682033e+00
  7.069806e-02  2.954387e+02  1.914838e+01  2.276164e+00  1.110142e+00  1.431499e+00  8.876137e-03  5.191220e-02  4.873608e-02  4.892612e-02 -9.292227e-01  1.458149e-02 -2.427837e-03  2.673157e+00
  7.194371e-02  3.006441e+02  1.919420e+01  2.274309e+00  1.109543e+00  1.428925e+00  8.728762e-03  5.142224e-02  4.829148e-02  4.848336e-02 -9.281061e-01  1.434822e-02 -2.435466e-03  2.664351e+00
  7.319609e-02  3.058777e+02  1.923950e+01  2.272414e+00  1.108938e+00  1.426376e+00  8.584900e-03  5.094084e-02  4.785597e-02  4.805023e-02 -9.269846e-01  1.412132e-02 -2.442490e-03  2.655598e+00
  7.445515e-02  3.111391e+02  1.928430e+01  2.270478e+00  1.108327e+00  1.423849e+00  8.444580e-03  5.046802e-02  4.742919e-02  4.762680e-02 -9.257808e-01  1.390109e-02 -2.449559e-03  2.646896e+00
  7.572083e-02  3.164283e+02  1.932861e+01  2.268505e+00  1.107710e+00  1.421338e+00  8.307743e-03  5.000474e-02  4.701074e-02  4.721145e-02 -9.246022e-01  1.368542e-02 -2.456961e-03  2.638264e+00
  7.699307e-02  3.217448e+02  1.937242e+01  2.266501e+00  1.107086e+00  1.418841e+00  8.174111e-03  4.955104e-02  4.660028e-02  4.680223e-02 -9.234257e-01  1.347042e-02 -2.465117e-03  2.629707e+00
  7.827183e-02  3.270886e+02  1.941575e+01  2.264469e+00  1.106456e+00  1.416353e+00  8.043433e-03  4.910553e-02  4.619752e-02  4.639905e-02 -9.221972e-01  1.325288e-02 -2.473408e-03  2.621208e+00
  7.955703e-02  3.324593e+02  1.945861e+01  2.262409e+00  1.105820e+00  1.413871e+00  7.915508e-03  4.866759e-02  4.580215e-02  4.600280e-02 -9.209188e-01  1.303205e-02 -2.481580e-03  2.612745e+00
  8.084864e-02  3.378568e+02  1.950099e+01  2.260319e+00  1.105180e+00  1.411393e+00  7.790549e-03  4.823690e-02  4.541393e-02  4.561412e-02 -9.196120e-01  1.280795e-02 -2.489609e-03  2.604323e+00
  8.214660e-02  3.432808e+02  1.954292e+01  2.258195e+00  1.104536e+00  1.408919e+00  7.668617e-03  4.781364e-02  4.503267e-02  4.523272e-02 -9.183567e-01  1.258254e-02 -2.497106e-03  2.595973e+00
  8.345085e-02  3.487311e+02  1.958439e+01  2.256037e+00  1.103890e+00  1.406444e+00  7.549491e-03  4.739826e-02  4.465829e-02  4.485808e-02 -9.171015e-01  1.235985e-02 -2.503893e-03  2.587724e+00
  8.476135e-02  3.542075e+02  1.962541e+01  2.253845e+00  1.103245e+00  1.403969e+00  7.432975e-03  4.699097e-02  4.429079e-02  4.448969e-02 -9.157845e-01  1.214306e-02 -2.510386e-03  2.579597e+00
  8.607805e-02  3.597098e+02  1.966600e+01  2.251620e+00  1.102599e+00  1.401497e+00  7.319007e-03  4.659157e-02  4.393014e-02  4.412807e-02 -9.143878e-01  1.193290e-02 -2.516587e-03  2.571598e+00
  8.740090e-02  3.652379e+02  1.970615e+01  2.249361e+00  1.101955e+00  1.399031e+00  7.208022e-03  4.619974e-02  4.357614e-02  4.377334e-02 -9.130805e-01  1.172867e-02 -2.522508e-03  2.563716e+00
  8.872984e-02  3.707914e+02  1.974588e+01  2.247070e+00  1.101311e+00  1.396573e+00  7.100152e-03  4.581516e-02  4.322853e-02  4.342577e-02 -9.117369e-01  1.152898e-02 -2.528300e-03  2.555919e+00
  9.006484e-02  3.763702e+02  1.978520e+01  2.244750e+00  1.100668e+00  1.394123e+00  6.995177e-03  4.543773e-02  4.288709e-02  4.308573e-02 -9.103394e-01  1.133391e-02 -2.533804e-03  2.548175e+00
  9.140585e-02  3.819741e+02  1.982411e+01  2.242407e+00  1.100024e+00  1.391680e+00  6.892654e-03  4.506726e-02  4.255160e-02  4.275239e-02 -9.090121e-01  1.114468e-02 -2.538867e-03  2.540464e+00
